DY
540
28
attr1;attr2;attr3;attr4;attr5;attr6;attr7;attr8;attr9;attr10;attr11;attr12;attr13;attr14;attr15;attr16;attr17;attr18;attr19;attr20;attr21;attr22;attr23;attr24;attr25;attr26;attr27;attr28;
classe5_03.bmp;-1.164328;1.615288;-0.628278;1.039172;-0.013526;0.220394;-0.075389;0.141858;-0.048968;0.09314;-0.003732;0.09314;-0.048968;0.141858;-0.075389;0.220394;-0.013526;1.039172;-0.628278;1.615288;-0.109169;0.648589;1.105852;1.107377;0.323139;-0.464659;0.94825;1.302516;5.0
classe5_04.bmp;-0.869925;1.548111;-0.014752;0.972262;0.64977;0.198902;0.441083;0.169775;0.315516;0.168917;0.228422;0.168917;0.315516;0.169775;0.441083;0.198902;0.64977;0.972262;-0.014752;1.548111;0.353866;1.051657;1.256714;0.686335;0.549809;-0.331929;1.12853;1.979202;5.0
classe5_05.bmp;0.103318;0.411081;1.053768;1.399118;0.77402;0.718662;0.727446;0.658577;0.436771;0.482053;0.553899;0.482053;0.436771;0.658577;0.727446;0.718662;0.77402;1.399118;1.053768;0.411081;1.12722;2.025226;1.66662;1.508437;1.324238;-0.10894;1.368483;3.073204;5.0
classe5_06.bmp;0.361542;0.86596;1.727458;1.439934;1.223972;1.448046;1.076877;1.067385;0.841331;0.831748;0.853322;0.831748;0.841331;1.067385;1.076877;1.448046;1.223972;1.439934;1.727458;0.86596;0.094073;0.307181;-0.417015;0.283975;0.43244;-0.407865;0.042333;1.380525;5.0
classe5_07.bmp;0.343412;1.018662;1.518831;1.022409;1.408825;1.218879;0.594071;1.276801;0.665108;-0.11122;2.450585;-0.11122;0.665108;1.276801;0.594071;1.218879;1.408825;1.022409;1.518831;1.018662;-0.771217;0.714544;1.513252;1.172391;0.087331;0.319628;-0.551607;8.31E-4;5.0
classe5_08.bmp;0.227933;0.634723;1.654443;0.855374;1.10009;1.1148;0.787034;0.282851;1.09071;0.382836;-0.245274;0.382836;1.09071;0.282851;0.787034;1.1148;1.10009;0.855374;1.654443;0.634723;-0.850459;0.418518;1.27974;0.960331;0.112172;0.221073;-0.479064;-0.111035;5.0
classe5_09.bmp;-0.046528;0.696248;1.531901;0.638117;1.050669;0.955427;0.717839;0.158097;0.898571;0.518974;-0.536051;0.518974;0.898571;0.158097;0.717839;0.955427;1.050669;0.638117;1.531901;0.696248;-0.762234;0.434024;1.834068;1.456821;0.314822;0.473808;-0.209067;0.201348;5.0
classe5_10.bmp;-0.290237;0.785266;1.307628;0.49904;0.912456;0.791681;0.554579;0.091851;0.627791;0.636011;-0.786474;0.636011;0.627791;0.091851;0.554579;0.791681;0.912456;0.49904;1.307628;0.785266;-0.62946;0.175193;1.855799;1.374294;0.207332;0.347709;0.012837;0.401172;5.0
classe5_11.bmp;-1.427218;1.027441;0.28444;-0.352236;0.52245;-0.153675;-0.066945;-0.460967;0.321542;-0.46392;-0.030463;-0.46392;0.321542;-0.460967;-0.066945;-0.153675;0.52245;-0.352236;0.28444;1.027441;0.793691;0.061791;0.871704;-0.104096;-0.81345;-1.057819;1.280324;1.497995;5.0
classe5_12.bmp;-1.163097;1.175374;0.200578;0.147021;0.791338;-0.14558;0.347879;-0.1794;0.402044;-0.246755;0.226196;-0.246755;0.402044;-0.1794;0.347879;-0.14558;0.791338;0.147021;0.200578;1.175374;0.607344;0.129909;0.016406;-0.638651;-0.943823;-1.038339;1.11164;1.551262;5.0
classe5_13.bmp;-0.777679;1.270436;0.218298;0.782465;0.941123;0.19396;0.590601;0.183982;0.581833;0.030178;0.445581;0.030178;0.581833;0.183982;0.590601;0.19396;0.941123;0.782465;0.218298;1.270436;0.343961;0.031536;-0.533832;-0.942223;-0.894931;-1.036448;0.790077;1.458068;5.0
classe5_14.bmp;-0.257273;1.343847;0.491542;0.809814;1.794605;0.380513;0.983158;0.529518;0.711957;0.605797;0.522841;0.605797;0.711957;0.529518;0.983158;0.380513;1.794605;0.809814;0.491542;1.343847;-0.045398;-0.60272;-1.132115;-0.995087;-1.010305;-1.096466;0.204213;0.982249;5.0
classe5_15.bmp;0.380871;1.514885;0.631894;1.388136;1.97184;1.243285;1.559067;0.909556;0.992452;0.778496;0.936634;0.778496;0.992452;0.909556;1.559067;1.243285;1.97184;1.388136;0.631894;1.514885;-0.478485;-0.858116;-1.124115;-1.078288;-1.077442;-1.103349;-0.406752;0.521375;5.0
classe5_16.bmp;1.122584;1.75667;1.699384;2.126078;2.13824;1.736162;1.687489;1.320604;2.653407;1.364563;1.222156;1.364563;2.653407;1.320604;1.687489;1.736162;2.13824;2.126078;1.699384;1.75667;-0.156716;0.256484;-0.362351;-0.542158;0.025824;0.571431;-1.275054;-0.522487;5.0
classe5_17.bmp;0.70345;1.627344;1.361138;1.801614;1.823591;1.26057;1.54826;0.686508;2.636581;0.900666;1.045023;0.900666;2.636581;0.686508;1.54826;1.26057;1.823591;1.801614;1.361138;1.627344;-0.079176;1.046437;0.324584;-0.145797;0.460894;0.827354;-0.81567;0.064883;5.0
classe5_18.bmp;0.352785;1.59848;0.987921;1.614752;1.624052;0.790771;1.488827;0.186548;2.625615;0.486969;1.012282;0.486969;2.625615;0.186548;1.488827;0.790771;1.624052;1.614752;0.987921;1.59848;0.161303;0.762322;1.147297;0.205235;0.80386;0.992992;-0.419037;0.520588;5.0
classe5_19.bmp;0.123898;1.372163;0.849317;1.308422;1.262935;1.113387;0.502669;1.277861;-0.156844;2.618684;0.325675;2.618684;-0.156844;1.277861;0.502669;1.113387;1.262935;1.308422;0.849317;1.372163;-0.287398;1.048126;1.082206;0.024869;0.620676;0.883188;-0.29893;0.392202;5.0
classe5_20.bmp;-0.22314;1.39788;0.596941;1.174287;1.051208;0.969808;0.192492;1.318644;-0.536396;2.608343;-0.053059;2.608343;-0.536396;1.318644;0.192492;0.969808;1.051208;1.174287;0.596941;1.39788;-0.253656;1.342429;0.987506;0.003131;0.785075;1.100236;0.077581;0.782611;5.0
classe5_21.bmp;-0.518852;1.332211;0.496432;0.916914;0.920269;0.674872;0.082333;1.230219;-0.863472;2.598962;-0.370962;2.598962;-0.863472;1.230219;0.082333;0.674872;0.920269;0.916914;0.496432;1.332211;-0.259093;1.47977;0.904488;-0.040429;0.913861;1.210084;0.396199;1.049738;5.0
classe5_22.bmp;-0.777747;1.40795;0.267666;0.770761;0.881688;0.461836;-0.091609;1.219323;-1.091194;2.588143;-0.698135;2.588143;-1.091194;1.219323;-0.091609;0.461836;0.881688;0.770761;0.267666;1.40795;-0.063401;1.144496;1.152091;-0.090997;0.786497;1.265304;0.750244;1.425566;5.0
classe5_23.bmp;-0.172061;-0.359909;1.125376;0.684939;-0.240028;-0.033754;0.220246;0.130452;-0.047072;-0.058703;0.039221;-0.058703;-0.047072;0.130452;0.220246;-0.033754;-0.240028;0.684939;1.125376;-0.359909;-1.04231;-0.48955;0.836271;0.848118;0.217907;-0.348657;-0.114699;-0.253545;5.0
classe5_24.bmp;-0.472183;0.534076;0.936857;0.185395;0.48835;0.429531;0.15321;0.117445;0.174061;0.099324;0.206514;0.099324;0.174061;0.117445;0.15321;0.429531;0.48835;0.185395;0.936857;0.534076;-0.628222;-0.093647;1.335008;1.145088;0.443637;-0.395914;0.175247;0.361868;5.0
classe5_25.bmp;-0.284225;0.907599;0.731922;0.513033;0.923797;0.529328;0.311601;0.441775;0.372742;0.244686;0.339879;0.244686;0.372742;0.441775;0.311601;0.529328;0.923797;0.513033;0.731922;0.907599;-0.693882;-0.077943;1.225737;0.789036;0.434223;-0.347058;0.013324;0.358386;5.0
classe5_26.bmp;-0.095838;1.249839;0.576552;1.257798;1.057558;0.668328;0.702024;0.698034;0.571178;0.509091;0.527691;0.509091;0.571178;0.698034;0.702024;0.668328;1.057558;1.257798;0.576552;1.249839;-0.316506;0.526629;1.175982;0.534618;0.508767;-0.315933;-0.025546;0.654338;5.0
classe5_27.bmp;0.176548;1.242733;1.102815;1.446598;1.401449;1.136133;1.010455;1.041472;0.7447;0.789121;0.766296;0.789121;0.7447;1.041472;1.010455;1.136133;1.401449;1.446598;1.102815;1.242733;0.177702;0.819645;0.709736;1.088504;1.060405;-0.097629;0.011977;1.151062;5.0
classe5_28.bmp;0.641801;1.31877;1.695323;1.655423;1.749519;1.617662;1.375695;1.386559;1.144313;1.046353;1.038716;1.046353;1.144313;1.386559;1.375695;1.617662;1.749519;1.655423;1.695323;1.31877;0.237231;0.604698;-0.056201;0.035996;0.463109;-0.262678;-0.503782;0.698458;5.0
classe5_29.bmp;-0.260543;-0.192923;0.86448;0.877613;-0.027986;-0.15336;0.374404;0.554985;0.016375;-0.195423;0.27217;-0.195423;0.016375;0.554985;0.374404;-0.15336;-0.027986;0.877613;0.86448;-0.192923;-0.35958;-0.008512;0.562719;-0.297676;-0.794276;-1.002222;0.106617;0.253348;5.0
classe5_30.bmp;-0.233484;0.266516;0.871096;0.671707;0.370067;0.394873;0.597408;0.519146;0.111612;0.212721;0.423309;0.212721;0.111612;0.519146;0.597408;0.394873;0.370067;0.671707;0.871096;0.266516;-0.037922;0.49751;0.677945;-0.300356;-0.762236;-0.934634;0.228351;0.729168;5.0
classe5_31.bmp;0.015198;0.47053;0.999818;0.617233;0.766863;0.981164;0.746099;0.531531;0.399342;0.423072;0.506179;0.423072;0.399342;0.531531;0.746099;0.981164;0.766863;0.617233;0.999818;0.47053;-0.268652;0.58534;0.263259;-0.510671;-0.833529;-0.98194;0.036796;0.710175;5.0
classe5_32.bmp;0.406173;0.612222;1.026616;1.118662;1.021114;1.342436;1.143512;0.862243;0.62984;0.631368;0.706981;0.631368;0.62984;0.862243;1.143512;1.342436;1.021114;1.118662;1.026616;0.612222;-0.167444;0.293253;-0.438038;-0.839159;-0.966777;-1.055445;-0.29176;0.539958;5.0
classe5_33.bmp;0.630594;1.01177;1.156936;1.279831;1.803676;1.785208;1.151845;1.117804;0.9617;0.892593;0.920135;0.892593;0.9617;1.117804;1.151845;1.785208;1.803676;1.279831;1.156936;1.01177;-0.382733;0.253116;-0.799247;-0.944468;-1.041781;-1.114475;-0.514579;0.47962;5.0
classe5_34.bmp;1.10529;1.334057;1.277604;1.928403;2.245951;2.1334;1.629787;1.519616;1.237699;1.23434;1.212081;1.23434;1.237699;1.519616;1.629787;2.1334;2.245951;1.928403;1.277604;1.334057;-0.232099;-0.558612;-1.259013;-1.530057;-1.400351;-1.127062;-0.956601;0.163809;5.0
classe5_35.bmp;-0.949943;0.551066;1.280851;-0.556896;0.79935;0.116682;0.07474;-0.027389;0.26299;-0.061332;0.148586;-0.061332;0.26299;-0.027389;0.07474;0.116682;0.79935;-0.556896;1.280851;0.551066;1.411921;-0.76603;0.210116;-0.647887;-1.100286;-0.691267;2.420016;3.493505;5.0
classe5_36.bmp;-0.642916;0.59576;1.452404;-0.209025;0.878496;0.671589;0.10288;0.361933;0.476307;0.012193;0.449754;0.012193;0.476307;0.361933;0.10288;0.671589;0.878496;-0.209025;1.452404;0.59576;1.213369;-0.520836;-0.385722;-1.105048;-1.363582;-0.699773;2.054624;3.352573;5.0
classe5_37.bmp;-0.202568;0.59323;1.596846;0.274226;0.986714;0.969887;0.475047;0.69843;0.602965;0.266421;0.632693;0.266421;0.602965;0.69843;0.475047;0.969887;0.986714;0.274226;1.596846;0.59323;1.291016;-0.467687;-1.003837;-1.599814;-1.477179;-0.677205;1.649917;3.241161;5.0
classe5_38.bmp;0.278749;0.852043;1.739353;0.960173;1.285955;1.380268;1.006289;1.088654;0.925144;0.700874;0.861421;0.700874;0.925144;1.088654;1.006289;1.380268;1.285955;0.960173;1.739353;0.852043;1.158214;-0.732012;-1.668461;-1.924976;-1.448508;-0.616558;1.056436;2.951697;5.0
classe5_39.bmp;0.790825;1.24485;1.9593;1.596962;1.917463;1.86603;1.509918;1.600904;1.240487;1.183478;1.13442;1.183478;1.240487;1.600904;1.509918;1.86603;1.917463;1.596962;1.9593;1.24485;0.792209;-1.485956;-2.10348;-2.203999;-1.606613;-0.689434;0.238006;2.313562;5.0
classe5_40.bmp;-0.353254;-0.244255;1.467128;0.015712;-0.472308;0.612512;0.041096;-0.179474;0.132573;0.0425;-0.02206;0.0425;0.132573;-0.179474;0.041096;0.612512;-0.472308;0.015712;1.467128;-0.244255;-0.424952;0.951123;2.376243;0.291897;0.20419;-0.277343;0.146708;0.219957;5.0
classe5_41.bmp;-0.044765;-0.322353;1.337954;0.48319;-0.624535;0.470089;0.306328;-0.12076;0.124474;0.095247;0.092046;0.095247;0.124474;-0.12076;0.306328;0.470089;-0.624535;0.48319;1.337954;-0.322353;-0.775113;0.655631;1.521614;-0.204473;-0.230968;-0.477258;-0.166079;-0.178066;5.0
classe5_42.bmp;0.099768;-0.076237;1.351233;0.412979;-0.358414;0.810435;0.343166;-0.068506;0.297419;0.234132;0.185796;0.234132;0.297419;-0.068506;0.343166;0.810435;-0.358414;0.412979;1.351233;-0.076237;-0.823463;0.675142;0.593753;-0.305368;-0.441045;-0.548793;-0.32682;-0.302888;5.0
classe5_43.bmp;0.365366;0.258938;1.253693;0.461316;-0.084852;0.910294;0.507324;0.137317;0.380049;0.377109;0.321726;0.377109;0.380049;0.137317;0.507324;0.910294;-0.084852;0.461316;1.253693;0.258938;-0.842531;0.437416;-0.440925;-0.75096;-0.424221;-0.625021;-0.591505;-0.544642;5.0
classe5_44.bmp;0.45302;0.829037;1.087078;0.223464;0.961243;1.037504;0.34068;0.788492;0.720329;0.455117;0.588175;0.455117;0.720329;0.788492;0.34068;1.037504;0.961243;0.223464;1.087078;0.829037;-0.583131;0.19279;-1.148193;-0.976021;-0.129992;-0.618198;-0.676655;-0.429264;5.0
classe5_45.bmp;0.495092;1.234883;0.583967;1.484256;1.29711;1.278313;0.996154;1.067271;0.811965;0.741778;0.773463;0.741778;0.811965;1.067271;0.996154;1.278313;1.29711;1.484256;0.583967;1.234883;0.39306;0.44514;-1.007039;-0.574415;0.086994;-0.421056;-0.451444;0.431898;5.0
classe7_01.bmp;-0.367055;-0.377254;-0.063714;0.735426;0.210877;-0.51863;-0.319901;0.154475;0.078959;-0.340423;-0.193719;-0.340423;0.078959;0.154475;-0.319901;-0.51863;0.210877;0.735426;-0.063714;-0.377254;2.098169;1.742881;1.170933;0.393698;-0.553633;-0.859143;0.717269;1.236863;7.0
classe7_02.bmp;-0.340016;-0.120562;0.139041;0.664516;0.338337;-0.075304;-0.08685;0.133075;0.191159;-0.077161;-0.029683;-0.077161;0.191159;0.133075;-0.08685;-0.075304;0.338337;0.664516;0.139041;-0.120562;2.381578;1.756347;0.781958;0.930631;-0.317278;-0.938297;0.736615;1.405714;7.0
classe7_03.bmp;-0.140886;0.068493;-0.24594;0.469938;0.767855;0.140934;-0.391945;-0.182157;0.182168;0.328197;0.080841;0.328197;0.182168;-0.182157;-0.391945;0.140934;0.767855;0.469938;-0.24594;0.068493;1.045107;0.259656;-0.0276;0.175604;-0.751288;-1.054095;0.221572;0.60246;7.0
classe7_04.bmp;-0.057735;-0.143354;-0.056611;0.761265;0.523512;0.069882;0.029897;0.221216;0.202323;0.058006;0.078005;0.058006;0.202323;0.221216;0.029897;0.069882;0.523512;0.761265;-0.056611;-0.143354;3.633464;1.560676;0.930414;0.852045;-0.559535;-0.877255;0.836558;1.85569;7.0
classe7_05.bmp;0.15357;-0.259311;-0.070028;0.823705;0.574779;0.03446;0.123142;0.446509;0.33288;-0.018461;0.071057;-0.018461;0.33288;0.446509;0.123142;0.03446;0.574779;0.823705;-0.070028;-0.259311;2.456814;1.949517;0.329934;0.299332;-0.663225;-0.864845;0.326099;1.116945;7.0
classe7_06.bmp;0.111644;-0.236826;-0.030272;0.977977;0.490375;-0.247805;0.157857;0.619306;0.193902;-0.136613;0.182072;-0.136613;0.193902;0.619306;0.157857;-0.247805;0.490375;0.977977;-0.030272;-0.236826;1.845508;0.964137;0.363498;0.24969;-0.760788;-0.950204;0.367178;1.162369;7.0
classe7_07.bmp;0.016393;0.254228;0.571309;0.682898;0.248111;0.594018;0.521246;0.378378;0.323352;0.322109;0.326654;0.322109;0.323352;0.378378;0.521246;0.594018;0.248111;0.682898;0.571309;0.254228;0.746796;-0.012763;-0.11746;-0.167669;-0.938956;-0.860226;-0.168712;0.067632;7.0
classe7_08.bmp;-0.785187;-0.782499;-0.798165;-0.722437;-0.709519;-0.785921;-1.010043;-0.840695;-0.49757;-0.665372;-0.554353;-0.665372;-0.49757;-0.840695;-1.010043;-0.785921;-0.709519;-0.722437;-0.798165;-0.782499;1.854767;-0.17295;0.06089;0.239614;-0.626413;-0.943478;0.890852;0.768746;7.0
classe7_09.bmp;-0.944076;-0.81851;-0.852846;-0.630659;-0.816344;-0.931504;-0.827174;-0.825376;-0.675533;-0.812939;-0.580069;-0.812939;-0.675533;-0.825376;-0.827174;-0.931504;-0.816344;-0.630659;-0.852846;-0.81851;2.69996;0.450223;0.492565;1.04056;-0.041413;-0.817286;1.37895;1.483933;7.0
classe7_10.bmp;-0.630306;-0.704812;-1.189639;-0.789823;-0.864306;-0.534706;-0.708797;-0.807309;-0.733527;-0.714718;-0.522347;-0.714718;-0.733527;-0.807309;-0.708797;-0.534706;-0.864306;-0.789823;-1.189639;-0.704812;2.279691;0.847812;0.420209;0.860744;-0.270727;-0.845718;0.886777;0.916047;7.0
classe7_11.bmp;-0.450353;-0.77349;-1.201198;-0.753373;-0.347054;-0.668223;-0.905148;-0.889054;-0.486504;-0.507768;-0.37699;-0.507768;-0.486504;-0.889054;-0.905148;-0.668223;-0.347054;-0.753373;-1.201198;-0.77349;1.880059;0.464014;0.252862;0.892495;-0.284705;-0.842875;0.653565;0.64443;7.0
classe7_12.bmp;0.183115;0.429114;0.332974;0.572269;0.402738;0.442933;0.3805;0.428367;0.50358;0.324281;0.285248;0.324281;0.50358;0.428367;0.3805;0.442933;0.402738;0.572269;0.332974;0.429114;0.764839;0.590401;0.067759;-0.179216;-0.407946;-0.751145;-0.265887;0.061551;7.0
classe7_13.bmp;-0.423329;-0.606714;-1.055445;-0.448236;-0.1128;-0.553374;-0.671062;-0.57077;-0.298815;-0.409915;-0.33783;-0.409915;-0.298815;-0.57077;-0.671062;-0.553374;-0.1128;-0.448236;-1.055445;-0.606714;2.478418;0.538554;0.400463;0.291656;-0.56188;-0.818217;0.838379;1.147676;7.0
classe7_14.bmp;-0.313972;-0.901865;-1.393856;-0.313336;-0.181777;-0.667963;-0.909768;-0.573102;-0.393431;-0.548223;-0.479449;-0.548223;-0.393431;-0.573102;-0.909768;-0.667963;-0.181777;-0.313336;-1.393856;-0.901865;2.774618;0.690855;0.217455;0.565424;-0.328935;-0.761958;0.885151;1.235793;7.0
classe7_15.bmp;-0.047386;-0.702256;-1.392474;-0.48447;0.028236;-0.147513;-0.621807;-0.61509;-0.276099;-0.240665;-0.225343;-0.240665;-0.276099;-0.61509;-0.621807;-0.147513;0.028236;-0.48447;-1.392474;-0.702256;2.392056;1.046087;0.38853;0.767204;-0.339929;-0.698209;0.469855;0.785759;7.0
classe7_16.bmp;-0.048351;-0.856608;-1.222465;-0.268666;0.184844;-0.625565;-0.862976;-0.440386;-0.052083;-0.282915;-0.426132;-0.282915;-0.052083;-0.440386;-0.862976;-0.625565;0.184844;-0.268666;-1.222465;-0.856608;2.038317;0.759601;0.540439;0.873741;-0.270151;-0.718865;0.438225;0.698036;7.0
classe7_17.bmp;-0.396;-0.104392;-0.372181;-0.582026;-0.438733;-0.388891;-0.345018;-0.258672;-0.08948;-0.324751;-0.187316;-0.324751;-0.08948;-0.258672;-0.345018;-0.388891;-0.438733;-0.582026;-0.372181;-0.104392;1.324927;0.682796;0.142345;0.111616;-0.020355;-0.532692;0.352887;0.388483;7.0
classe7_18.bmp;-0.544648;-0.005496;-0.350448;-0.53045;-0.275374;-0.382654;-0.362594;-0.128087;-0.190115;-0.268965;-0.248757;-0.268965;-0.190115;-0.128087;-0.362594;-0.382654;-0.275374;-0.53045;-0.350448;-0.005496;1.482874;0.645745;0.537392;0.502204;0.116432;-0.511983;0.58459;0.756824;7.0
classe7_19.bmp;-0.498298;-0.091678;-0.358833;-0.378473;-0.433479;-0.379395;-0.310433;-0.177245;-0.189825;-0.253012;-0.234492;-0.253012;-0.189825;-0.177245;-0.310433;-0.379395;-0.433479;-0.378473;-0.358833;-0.091678;1.369253;0.734531;0.485263;0.364252;0.136561;-0.513103;0.49053;0.588557;7.0
classe7_20.bmp;-0.788525;-0.032034;-0.494601;-0.598153;-0.596599;-0.352201;-0.609965;-0.383362;-0.286805;-0.501968;-0.355504;-0.501968;-0.286805;-0.383362;-0.609965;-0.352201;-0.596599;-0.598153;-0.494601;-0.032034;1.977482;1.000675;0.977687;1.155028;0.643722;-0.460003;0.988735;1.228765;7.0
classe7_21.bmp;-0.67264;-0.05988;-0.265902;-0.19531;-0.592369;-0.261624;-0.30098;-0.380833;-0.139894;-0.299828;-0.250828;-0.299828;-0.139894;-0.380833;-0.30098;-0.261624;-0.592369;-0.19531;-0.265902;-0.05988;1.488843;0.425093;0.711434;1.084373;0.322453;-0.489457;0.796979;1.041262;7.0
classe7_22.bmp;-0.872703;-0.007875;-0.301897;-0.161531;-0.593527;-0.326002;-0.389181;-0.378361;-0.359473;-0.361764;-0.30291;-0.361764;-0.359473;-0.378361;-0.389181;-0.326002;-0.593527;-0.161531;-0.301897;-0.007875;1.699254;0.202158;0.748643;0.892044;0.245161;-0.53763;1.013516;1.237789;7.0
classe7_23.bmp;0.538208;0.258056;0.382108;1.050557;1.224123;0.870755;0.575526;0.714838;0.645802;0.534862;0.484653;0.534862;0.645802;0.714838;0.575526;0.870755;1.224123;1.050557;0.382108;0.258056;0.958069;0.547603;-0.661894;-0.983469;-1.139751;-1.072617;-0.429951;0.152959;7.0
classe7_24.bmp;0.66099;0.351757;0.243824;0.95201;1.097817;0.86009;0.733136;0.741065;0.663752;0.551643;0.547395;0.551643;0.663752;0.741065;0.733136;0.86009;1.097817;0.95201;0.243824;0.351757;0.672106;0.412275;-0.891492;-1.016521;-1.152757;-0.961435;-0.554108;-0.003894;7.0
classe7_25.bmp;0.770521;0.329468;0.220661;1.062206;1.245672;0.881269;0.748324;0.935131;0.734147;0.500669;0.480658;0.500669;0.734147;0.935131;0.748324;0.881269;1.245672;1.062206;0.220661;0.329468;0.431658;0.478762;-0.682475;-0.947562;-0.962867;-0.901557;-0.70952;-0.276842;7.0
classe7_26.bmp;0.530037;0.219224;0.462221;1.149209;0.653584;0.491563;0.915629;0.781272;0.396271;0.477736;0.56391;0.477736;0.396271;0.781272;0.915629;0.491563;0.653584;1.149209;0.462221;0.219224;0.234589;1.017892;-0.038231;-0.552167;-0.71024;-0.940288;-0.539095;-0.177563;7.0
classe7_27.bmp;0.230157;0.22858;0.694926;0.900348;0.352071;0.780901;0.702999;0.286739;0.520656;0.415901;0.250465;0.415901;0.520656;0.286739;0.702999;0.780901;0.352071;0.900348;0.694926;0.22858;0.423119;1.302995;0.065602;-0.129697;-0.687988;-0.883426;-0.2077;0.287109;7.0
classe7_28.bmp;0.380161;0.600868;0.296819;0.833247;0.632505;0.774849;0.635775;0.794108;0.535153;0.441309;0.447831;0.441309;0.535153;0.794108;0.635775;0.774849;0.632505;0.833247;0.296819;0.600868;0.492742;-0.038764;-0.480073;-0.753705;-0.724694;-0.878824;-0.255807;0.438284;7.0
classe7_29.bmp;-0.006165;0.694334;0.406737;0.618744;0.650623;0.675322;0.377301;0.654223;0.366061;0.388361;0.359936;0.388361;0.366061;0.654223;0.377301;0.675322;0.650623;0.618744;0.406737;0.694334;1.091465;0.567176;0.05568;-0.279248;-0.440461;-0.778522;0.246041;1.103503;7.0
classe7_30.bmp;-0.109344;0.646267;0.396034;0.40408;0.633029;0.476726;0.15668;0.509604;0.353794;0.246664;0.287172;0.246664;0.353794;0.509604;0.15668;0.476726;0.633029;0.40408;0.396034;0.646267;1.268142;1.443156;0.010633;0.061792;-0.316262;-0.845658;0.447778;1.34992;7.0
classe7_31.bmp;-0.112215;0.374881;0.759361;0.507045;0.503882;0.529745;0.379802;0.516418;0.31639;0.171436;0.384869;0.171436;0.31639;0.516418;0.379802;0.529745;0.503882;0.507045;0.759361;0.374881;1.259364;0.915563;0.770547;0.24027;-0.286592;-0.82115;0.387625;1.20504;7.0
classe7_32.bmp;0.345995;-0.418204;-0.444535;0.680561;0.761233;-0.031881;-0.158563;0.266011;0.250717;-0.048138;-0.016976;-0.048138;0.250717;0.266011;-0.158563;-0.031881;0.761233;0.680561;-0.444535;-0.418204;1.111927;1.026022;0.341096;-0.175344;-0.835124;-0.938681;-0.278019;-0.151501;7.0
classe7_33.bmp;0.406594;-0.433605;-0.129534;0.980822;0.370464;-0.095252;0.374978;0.43921;0.069773;0.070485;0.300278;0.070485;0.069773;0.43921;0.374978;-0.095252;0.370464;0.980822;-0.129534;-0.433605;0.903515;1.278272;0.282477;-0.2194;-0.640821;-0.886074;-0.352504;-0.213714;7.0
classe7_34.bmp;0.521542;-0.262947;0.160319;1.237027;0.46675;0.028286;0.59146;0.655417;0.253206;0.198694;0.335782;0.198694;0.253206;0.655417;0.59146;0.028286;0.46675;1.237027;0.160319;-0.262947;0.429774;1.449078;0.619695;0.167298;-0.527587;-0.765201;-0.469922;-0.238424;7.0
classe7_35.bmp;0.036306;0.375777;0.439379;0.362702;0.122977;0.462379;0.4291;0.182807;0.401864;0.27325;0.221887;0.27325;0.401864;0.182807;0.4291;0.462379;0.122977;0.362702;0.439379;0.375777;0.590019;0.305067;0.002577;-0.210476;-0.384389;-0.688103;-0.234007;-0.089077;7.0
classe7_36.bmp;0.546386;0.71541;0.520117;0.885094;0.910716;0.845886;0.784007;0.836348;0.63973;0.566031;0.576899;0.566031;0.63973;0.836348;0.784007;0.845886;0.910716;0.885094;0.520117;0.71541;0.774719;0.566026;0.208864;0.140611;0.065097;-0.583712;-0.484852;0.168373;7.0
classe7_37.bmp;0.467779;0.650044;0.592458;0.72269;0.909956;0.76666;0.752385;0.798035;0.623922;0.542353;0.533488;0.542353;0.623922;0.798035;0.752385;0.76666;0.909956;0.72269;0.592458;0.650044;0.277986;0.514346;0.170068;0.355967;-0.134828;-0.620376;-0.491182;0.020637;7.0
classe7_38.bmp;0.603525;0.614579;0.932077;1.107163;1.087128;1.04028;0.920883;0.937628;0.757314;0.660576;0.662187;0.660576;0.757314;0.937628;0.920883;1.04028;1.087128;1.107163;0.932077;0.614579;-0.073395;0.518715;0.09462;0.401895;-0.307442;-0.695948;-0.712799;-0.319589;7.0
classe7_39.bmp;0.459285;0.685031;0.981144;1.158704;1.044427;1.024055;0.902213;0.945177;0.755251;0.61809;0.600466;0.61809;0.755251;0.945177;0.902213;1.024055;1.044427;1.158704;0.981144;0.685031;1.009169;0.64545;0.196241;0.188213;-0.411707;-0.736185;-0.393481;0.368542;7.0
classe7_40.bmp;-0.304092;0.877473;0.762894;0.860968;0.798635;0.609569;0.383614;0.507438;0.185931;0.506929;-0.610493;0.506929;0.185931;0.507438;0.383614;0.609569;0.798635;0.860968;0.762894;0.877473;1.789755;0.98091;0.542142;0.609384;0.572911;0.625189;0.38529;1.158222;7.0
classe7_41.bmp;0.435499;0.756099;0.379864;0.673983;0.660712;0.680316;0.715819;0.694497;0.62354;0.444522;0.538503;0.444522;0.62354;0.694497;0.715819;0.680316;0.660712;0.673983;0.379864;0.756099;0.531667;0.497878;-0.40551;-0.297562;-0.312355;-0.59567;-0.488485;-0.028824;7.0
classe7_42.bmp;0.192781;0.657184;0.34478;0.545048;0.408341;0.721691;0.49681;0.578607;0.436784;0.381875;0.365156;0.381875;0.436784;0.578607;0.49681;0.721691;0.408341;0.545048;0.34478;0.657184;1.016262;0.688632;-0.036254;0.361728;0.029394;-0.529944;-0.181694;0.368705;7.0
